cycle_index,IR,Capacity,cycle_type,Temp_med,Iabs_med_dis,SOH_R,SOH_Q,EoL,RUL_cycles,cell_id
37,,,charge,7.928429761582996,0.0017388691511276352,,,False,11,B0048
38,,1.404272356704056,discharge,7.8727595269167505,0.9968366954997196,,0.936854648511786,False,10,B0048
39,,,charge,8.126723938776621,0.0023143105830278356,,,False,9,B0048
40,,1.3916140490958342,discharge,7.857263407291651,0.996682290346643,,0.928409709559282,False,8,B0048
41,,,charge,7.8979472275868305,0.00068869356292015,,,False,7,B0048
42,,1.3749618350294734,discharge,7.894387981488457,0.9967900546331153,,0.9173002519945831,False,6,B0048
43,,,charge,6.216598038412484,,,,False,5,B0048
44,,1.3545155713071164,discharge,7.918698292679869,0.9967329539411478,,0.903659609478521,False,4,B0048
46,,,charge,5.424661652514845,0.003546245666131267,,,False,3,B0048
48,,1.3440223073315984,discharge,7.829967690911345,0.9969576889151824,,0.8966590706680878,False,2,B0048
49,,,charge,8.4269878331479,0.00043032027336873817,,,False,1,B0048
50,,0.0,discharge,7.244262417414431,0.9968745911433871,,0.0,True,0,B0048
51,,,charge,4.560224044203096,0.001989571821837694,,,True,0,B0048
52,,1.372384475860572,discharge,7.894679506992575,0.9968751952633764,,0.9155807772027151,True,0,B0048
53,,,charge,6.141573657094878,,,,True,0,B0048
54,,1.3184105752674413,discharge,7.810542551443733,0.9969735435060381,,0.8795723067464074,True,0,B0048
55,,,charge,7.997069099795962,0.0030379174887693577,,,True,0,B0048
56,,1.3112727599578604,discharge,7.862752563446968,0.9967826478756394,,0.8748103420028339,True,0,B0048
58,,,charge,6.087908834618606,,,,True,0,B0048
60,,1.2970172419001187,discharge,7.904696859520143,0.996786191832306,,0.8652998305300559,True,0,B0048
61,,,charge,8.068986001221491,0.003714371030476971,,,True,0,B0048
62,,1.2995219526631718,discharge,7.931609802469459,0.9969584937963407,,0.866970838230479,True,0,B0048
63,,,charge,6.150090450129225,,,,True,0,B0048
64,,1.2826154066729571,discharge,7.890590169361986,0.9970029191819771,,0.8556917041468414,True,0,B0048
65,,,charge,8.37254460882157,0.0008033129824666398,,,True,0,B0048
66,,1.2752890152407,discharge,7.871943415916731,0.9970443293764876,,0.8508039316023209,True,0,B0048
67,,,charge,6.139460707710668,,,,True,0,B0048
68,,1.2735572473264072,discharge,7.975549672725382,0.996808067031443,,0.8496485896112155,True,0,B0048
70,,,charge,6.368276319961626,0.0012551580349414123,,,True,0,B0048
72,,1.2594114333938535,discharge,7.929517800386281,0.9968645698489512,,0.8402112668038361,True,0,B0048
73,,,charge,8.55282541839998,6.944418572330091e-05,,,True,0,B0048
74,,1.2631632585495876,discharge,7.931820216185933,0.9971717242958157,,0.8427142818498651,True,0,B0048
75,,,charge,6.137718977364488,,,,True,0,B0048
76,,1.2491717310136363,discharge,7.919342831382356,0.9968788332165556,,0.8333798905907491,True,0,B0048
77,,,charge,7.858494931090045,0.00045924259908505615,,,True,0,B0048
78,,1.233984347835307,discharge,7.9750867455852585,0.9969600939643757,,0.8232476890548998,True,0,B0048
79,,,charge,6.174682586522421,,,,True,0,B0048
80,,1.240031992028868,discharge,7.957471190167634,0.9969215715834389,,0.8272823505279641,True,0,B0048
82,,,charge,6.1693895348605885,,,,True,0,B0048
84,,1.30370857198071,discharge,7.932451474089527,0.9967312864792134,,0.8697639244508691,True,0,B0048
86,,,charge,5.7632179043871385,0.003878316636807188,,,True,0,B0048
88,,1.315055963470538,discharge,7.964897095862849,0.996758262458621,,0.8773342909933538,True,0,B0048
89,,,charge,6.187321864962464,,,,True,0,B0048
90,,1.2888738300982074,discharge,7.842775967039124,0.9967522605617246,,0.8598669861356304,True,0,B0048
91,,,charge,8.340825533714101,0.003771624784911784,,,True,0,B0048
92,,1.2877137595885193,discharge,7.923733760929505,0.9969311391388883,,0.8590930497660834,True,0,B0048
93,,,charge,8.282409355156847,0.002937255136177215,,,True,0,B0048
94,,1.2673379985315463,discharge,7.90366948161048,0.9968346829122746,,0.8454994428193552,True,0,B0048
95,,,charge,9.172422656290232,0.002544498352596288,,,True,0,B0048
96,,1.250594345697306,discharge,7.923531865167044,0.9966689384476826,,0.8343289822488412,True,0,B0048
98,,,charge,5.16302050270428,0.002526968049241091,,,True,0,B0048
100,,1.2487131179395878,discharge,7.9611891891893585,0.9966425802358984,,0.8330739287249903,True,0,B0048
101,,,charge,6.167487451492163,,,,True,0,B0048
102,,1.248002326082933,discharge,7.889770498506354,0.9969056094905506,,0.8325997267998065,True,0,B0048
103,,,charge,6.1461787723286605,,,,True,0,B0048
104,,1.2300895244599586,discharge,7.90222116579193,0.9970006215829472,,0.8206492733224333,True,0,B0048
105,,,charge,9.333226059375846,0.0019244555829230406,,,True,0,B0048
106,,1.2244197121500935,discharge,7.919598695135108,0.9969472111720237,,0.8168666808692474,True,0,B0048
107,,,charge,9.382529097941227,0.001702847896652799,,,True,0,B0048
108,,1.2186682845116386,discharge,7.9384871520887526,0.9968309956835723,,0.8130296390782146,True,0,B0048
110,,,charge,6.167419735658874,,,,True,0,B0048
112,,1.2037865236033616,discharge,7.992390784134345,0.9967225169417961,,0.8031013322092512,True,0,B0048
113,,,charge,8.783599265890997,0.0004041096487301359,,,True,0,B0048
114,,1.1947642300832226,discharge,7.907453226880238,0.9968959430039643,,0.7970821454153026,True,0,B0048
115,,,charge,8.578993231488905,0.004695483425947127,,,True,0,B0048
116,,1.2052091893871497,discharge,7.884990752009784,0.9967969208134555,,0.8040504579585814,True,0,B0048
117,,,charge,6.1518376132742105,,,,True,0,B0048
118,,1.1955746593628465,discharge,7.943970108327066,0.9968665351446804,,0.7976228200460329,True,0,B0048
119,,,charge,9.7629133306995,0.0013818227101986746,,,True,0,B0048
120,,1.1888497102149884,discharge,7.97126492909792,0.9968042888473794,,0.7931362972998589,True,0,B0048
122,,,charge,6.092562850170479,,,,True,0,B0048
124,,1.1915605250807406,discharge,7.951454949756947,0.9966285365350218,,0.7949448065225253,True,0,B0048
125,,,charge,8.438823583946519,0.0008048291334151574,,,True,0,B0048
126,,1.1726587153109655,discharge,7.987573817977878,0.9969027370355288,,0.7823345402422277,True,0,B0048
127,,,charge,8.945651510322765,6.32353998204424e-05,,,True,0,B0048
128,,1.1841133872494156,discharge,7.903897645929193,0.9970304501271627,,0.7899764785040487,True,0,B0048
129,,,charge,6.1424206385897175,,,,True,0,B0048
130,,1.1576825122317769,discharge,7.940501017986053,0.9970345716546687,,0.7723432266592093,True,0,B0048
131,,,charge,8.633834772206768,0.0031395289272990396,,,True,0,B0048
132,,0.0,discharge,7.671543312214745,0.9968818624357878,,0.0,True,0,B0048
134,,,charge,6.0353154547733965,,,,True,0,B0048
136,,1.259355851168598,discharge,7.958572898437874,0.996786890507188,,0.8401741853460571,True,0,B0048
138,,,charge,5.383801411371744,0.0037902245199957414,,,True,0,B0048
140,,1.265883375278026,discharge,7.9251846627600555,0.9968655816629156,,0.844528996772769,True,0,B0048
141,,,charge,6.250470319500384,,,,True,0,B0048
142,,1.2472598673184119,discharge,7.938956896902797,0.9968867828496292,,0.8321043984245458,True,0,B0048
143,,,charge,8.523140362440497,0.004386867245376342,,,True,0,B0048
144,,1.232808747256218,discharge,7.985824235583549,0.9969058940379332,,0.8224633918620833,True,0,B0048
145,,,charge,9.345269960804083,0.0029624393969591425,,,True,0,B0048
146,,1.2319592783041904,discharge,8.144916450657563,0.9968509639594426,,0.8218966720711011,True,0,B0048
147,,,charge,6.378073728357983,,,,True,0,B0048
148,,1.220785786262778,discharge,8.17577173745408,0.9965471486824609,,0.8144423218454256,True,0,B0048
150,,,charge,6.32401374088679,0.0021192180421624805,,,True,0,B0048
152,,1.2275441303266783,discharge,8.154184424406326,0.9964783007164555,,0.8189511238753736,True,0,B0048
154,,,charge,5.445896767093044,0.002688686536040352,,,True,0,B0048
156,,1.2386788414290355,discharge,8.197544780914317,0.9962901565927198,,0.8263796015537087,True,0,B0048
157,,,charge,8.829436835038985,0.0009384905371377636,,,True,0,B0048
158,,1.2283577755407058,discharge,8.164623634968038,0.9966926297366844,,0.8194939440037924,True,0,B0048
159,,,charge,9.244538530067075,0.0021434945749485303,,,True,0,B0048
160,,1.2095481507570451,discharge,8.114606302745065,0.996952657817946,,0.8069451785658007,True,0,B0048
161,,,charge,10.235471531342121,0.0018002671770711216,,,True,0,B0048
162,,1.2082142070681048,discharge,8.171258397390684,0.99682620357219,,0.806055243404811,True,0,B0048
163,,,charge,10.754220695641392,0.0013780137026487152,,,True,0,B0048
164,,0.0,discharge,7.538387057105162,0.9967494834741184,,0.0,True,0,B0048
166,,,charge,6.007684998143793,,,,True,0,B0048
168,,1.2998734542832147,discharge,8.166848119596924,0.9963522369655836,,0.8672053411209791,True,0,B0048
170,,,charge,6.3072231888762955,,,,True,0,B0048
172,,1.2691220651743778,discharge,8.108293883128653,0.9964573051035481,,0.8466896756966258,True,0,B0048
173,,,charge,9.266093860319836,0.002802306986404399,,,True,0,B0048
174,,1.2555144634690785,discharge,8.115097747322594,0.9970126725646249,,0.8376114190095627,True,0,B0048
175,,,charge,9.769486487200458,0.0008693834031219993,,,True,0,B0048
176,,1.2519876926897657,discharge,8.117002580473532,0.9970476355510864,,0.835258548084588,True,0,B0048
177,,,charge,9.485689381832074,0.0009067803341590363,,,True,0,B0048
178,,1.2374982003019996,discharge,8.134308285404648,0.9967690228326268,,0.8255919415796252,True,0,B0048
179,,,charge,6.364481564669201,,,,True,0,B0048
180,,1.2231273969878986,discharge,8.11683236639851,0.9967306148835422,,0.8160045180122599,True,0,B0048
182,,,charge,6.315747890392952,,,,True,0,B0048
0,,0.8583727215167135,discharge,12.973839435893073,2.0129245886286022,,0.6252477602213317,True,0,B0049
2,,,charge,6.581152214997507,,,,True,0,B0049
4,,1.4209057149417375,discharge,12.053821218609276,2.0122589736000798,,1.0350027365538932,True,0,B0049
5,,,charge,12.204729316419142,0.0012402590144856352,,,True,0,B0049
6,,1.372852133389263,discharge,11.671197493883511,2.0124382451884135,,1.0,True,0,B0049
7,,,charge,14.34598003674945,0.0026749344635832975,,,True,0,B0049
8,,1.3643742487429145,discharge,11.389859597247181,2.012540847154693,,0.993824619243284,True,0,B0049
9,,,charge,10.304011295362704,0.0018091898236261865,,,True,0,B0049
10,,2.378643730568756,discharge,14.679756347449072,2.013242519559423,,1.7326292269338723,True,0,B0049
12,,,charge,6.913677916105933,0.0005550225755659163,,,True,0,B0049
14,,1.0605357965671216,discharge,9.563631108244854,0.003604412298966929,,0.7725054802143166,True,0,B0049
15,,,charge,6.390186106821096,,,,True,0,B0049
16,,1.0069932376659496,discharge,12.121860204067634,2.012723092814806,,0.733504514561164,True,0,B0049
17,,,charge,9.964534281505687,0.002055537790079187,,,True,0,B0049
18,,0.9298775334359536,discharge,12.654431966112826,2.012462063708357,,0.6773326207683381,True,0,B0049
19,,,charge,7.492989496965951,0.001766795356217695,,,True,0,B0049
20,,0.9232377029483808,discharge,11.971947169493781,2.012439447694815,,0.6724960980824022,True,0,B0049
21,,,charge,9.141813044670098,0.0015000190448961905,,,True,0,B0049
22,,0.9053279121173716,discharge,11.594599145295005,2.012177300057244,,0.659450417199936,True,0,B0049
24,,,charge,6.387725058046018,0.0004928230891022447,,,True,0,B0049
26,,0.8595848360639872,discharge,12.922244377825292,2.012605695441032,,0.6261306772651951,True,0,B0049
27,,,charge,20.065343798292613,0.0015856083809534015,,,True,0,B0049
28,,0.8369614294820705,discharge,12.969651063417064,2.012235085766586,,0.6096515488640435,True,0,B0049
29,,,charge,6.336099477651034,,,,True,0,B0049
30,,0.8456824187653132,discharge,11.594310514421842,2.0119248635450058,,0.6160040096070024,True,0,B0049
31,,,charge,6.300300719628529,,,,True,0,B0049
32,,0.8071214007577537,discharge,12.303766160792735,2.012993238656786,,0.5879157566409957,True,0,B0049
33,,,charge,20.78988887011446,0.0014042140482064323,,,True,0,B0049
34,,0.7820744360746734,discharge,12.976597745524272,2.012996228248653,,0.5696712829107878,True,0,B0049
36,,,charge,5.327331416491452,0.002292387332647947,,,True,0,B0049
38,,0.7953019444133349,discharge,12.857017059243237,2.012722369164467,,0.5793063397511816,True,0,B0049
39,,,charge,18.495153069555503,0.0011584407761429472,,,True,0,B0049
40,,0.0,discharge,7.428956911240923,2.013166494095269,,0.0,True,0,B0049
41,,,charge,5.9359085568711665,0.0021477250203874292,,,True,0,B0049
42,,0.7752051154719997,discharge,13.219349541901384,2.013140301050968,,0.5646675972001389,True,0,B0049
43,,,charge,20.80014388758556,0.0006306530227803903,,,True,0,B0049
44,,0.7711865903845158,discharge,12.991648644418676,2.0125744626841797,,0.5617404610652639,True,0,B0049
45,,,charge,9.380912815683383,0.0018134008894081836,,,True,0,B0049
46,,0.7585098914517947,discharge,12.70413539805199,2.013035442971589,,0.5525066196162033,True,0,B0049
48,,,charge,6.540698943329261,0.00120540282584131,,,True,0,B0049
50,,0.7349386490499009,discharge,12.40644710145794,2.0129269444440414,,0.5353370775886132,True,0,B0049
51,,,charge,20.044998547059947,0.002539744045962165,,,True,0,B0049
52,,0.7366758033690756,discharge,12.860213987128255,2.0131416911745035,,0.5366024391500844,True,0,B0049
53,,,charge,17.9857020755285,0.00046071432762219465,,,True,0,B0049
54,,0.7093946599203638,discharge,12.171999185400788,2.0132730408010566,,0.5167305659998707,True,0,B0049
55,,,charge,20.695252969232648,0.0035516897664713215,,,True,0,B0049
56,,0.7186465009220309,discharge,12.943085630166943,2.0131330516321446,,0.5234697047436961,True,0,B0049
57,,,charge,18.498824579243895,0.0008750875457789157,,,True,0,B0049
58,,0.6913885231046639,discharge,12.142918573918411,2.012964151632942,,0.5036147056841302,True,0,B0049
60,,,charge,5.981509415170397,0.0023855404675934147,,,True,0,B0049
0,,0.8631448527758341,discharge,13.962430053813414,2.0118213167651904,,0.5562373117455601,True,0,B0050
2,,,charge,4.735552716659887,0.001130879333265227,,,True,0,B0050
4,,1.648789607776492,discharge,12.76055258417788,2.012046044402007,,1.06253115698275,True,0,B0050
5,,,charge,6.53315608796483,,,,True,0,B0050
6,,1.601636485397804,discharge,12.251347233990796,2.0123958746788864,,1.0321442225673019,True,0,B0050
7,,,charge,17.913025033155215,0.00040328400155028503,,,True,0,B0050
8,,1.5517564797427017,discharge,11.962325873517024,2.0120093561217285,,1.0,True,0,B0050
9,,,charge,19.441516449941286,0.0005325416253436241,,,True,0,B0050
10,,0.03255841710834194,discharge,5.878901951112267,0.0034548298929816482,,0.020981653715240474,True,0,B0050
12,,,charge,5.967161296482599,0.002472901442174217,,,True,0,B0050
14,,2.6401491157387014,discharge,14.699467600353131,2.0126356685475946,,1.7013939688374733,True,0,B0050
15,,,charge,23.597565881764858,0.00040117135521666486,,,True,0,B0050
16,,1.359027658891632,discharge,12.622509172290222,2.012738163760506,,0.8757995707657517,True,0,B0050
17,,,charge,6.386782392869033,,,,True,0,B0050
18,,1.3742172692238257,discharge,12.485100092533553,2.0125399497896983,,0.8855882267375395,True,0,B0050
19,,,charge,17.533691485385635,0.0018247483069616707,,,True,0,B0050
20,,1.3528030430821978,discharge,12.385412106785566,2.0124821874267296,,0.8717882352948237,True,0,B0050
21,,,charge,18.40844224657896,0.0014107401257347318,,,True,0,B0050
22,,1.3607406193458433,discharge,12.963626753787125,2.012242040480361,,0.8769034556063005,True,0,B0050
24,,,charge,6.395808088080302,0.001926006099306865,,,True,0,B0050
26,,0.5268786924650971,discharge,8.94882899027556,2.0098615338138877,,0.33953696945570955,True,0,B0050
27,,,charge,6.088130777877357,0.0019061231811111309,,,True,0,B0050
28,,1.4002714246164416,discharge,13.453581461746257,2.0126945693561376,,0.9023783324872096,True,0,B0050
29,,,charge,17.07476502645569,0.0012480578919688554,,,True,0,B0050
30,,1.4289274755270827,discharge,16.071661571482373,2.0119000284696145,,0.920845180400996,True,0,B0050
31,,,charge,5.999125428842032,0.0015843758919635216,,,True,0,B0050
32,,0.07658354174014805,discharge,6.488232780543793,0.002774406760781064,,0.049352809374346183,True,0,B0050
33,,,charge,5.994377152276759,0.0016628062950710884,,,True,0,B0050
34,,0.5736933387569048,discharge,12.065380251387346,2.00984578606189,,0.36970577938365007,True,0,B0050
36,,,charge,5.944340498389037,0.001728303496458239,,,True,0,B0050
38,,0.3014742035427856,discharge,8.886574584765967,0.0035765025632740833,,0.19427932634943682,True,0,B0050
39,,,charge,5.923739134052434,0.001749284807350652,,,True,0,B0050
40,,0.0,discharge,7.655268865118626,2.011050362729017,,0.0,True,0,B0050
41,,,charge,9.194768093407642,0.0011215418528594079,,,True,0,B0050
42,,0.17956542632321462,discharge,6.3727641192743025,0.003577506248821297,,0.11571752956558529,True,0,B0050
43,,,charge,5.900981765872951,0.0020862778249030145,,,True,0,B0050
44,,1.179168781562907,discharge,12.069681600469037,2.0126874384005733,,0.7598929322714516,True,0,B0050
45,,,charge,5.992165733050017,0.0017377743640390698,,,True,0,B0050
46,,0.0961913170505672,discharge,7.415637065048001,0.0033177353342513766,,0.06198866787816912,True,0,B0050
48,,,charge,5.925384726908693,0.001836812009692452,,,True,0,B0050
50,,0.27808517709104497,discharge,9.49077923461034,0.0036400031185858384,,0.1792067123426187,True,0,B0050
51,,,charge,5.890815747447002,0.0018242642939968468,,,True,0,B0050
52,,,discharge,5.797636998460199,0.002914723340173025,,,True,0,B0050
53,,,charge,5.912003224272785,0.0013503125904883286,,,True,0,B0050
54,,,discharge,6.0729273913883475,0.0006508740849483628,,,True,0,B0050
55,,,charge,5.833018260057395,0.0004466244369724712,,,True,0,B0050
56,,,discharge,5.592313173189254,0.0005556880669101542,,,True,0,B0050
57,,,charge,5.80370304025266,0.0003737885330857627,,,True,0,B0050
58,,,discharge,6.05147432741122,0.0007809812686123572,,,True,0,B0050
60,,,charge,5.783974382121851,0.00036937287113759107,,,True,0,B0050
0,,0.6434735598158292,discharge,13.66254293120266,1.9868235268395718,,0.5236200568473035,True,0,B0051
2,,,charge,4.261667988295653,0.004805226640249457,,,True,0,B0051
4,,1.2931804619982779,discharge,12.50067744073647,1.9870158055803075,,1.0523124325716906,True,0,B0051
5,,,charge,6.262365027419999,,,,True,0,B0051
6,,1.2288940261191657,discharge,11.844648754754097,1.9873534054702298,,1.0,True,0,B0051
7,,,charge,6.419671412297008,0.0008210769718007424,,,True,0,B0051
8,,1.2039031789717949,discharge,11.889596685536674,1.9874705733578222,,0.979663952614131,True,0,B0051
9,,,charge,8.342126240582779,0.0006653785914129615,,,True,0,B0051
10,,2.330873478782131,discharge,14.82525915081801,1.9865066079221578,,1.8967245582135384,True,0,B0051
12,,,charge,6.257815179818731,,,,True,0,B0051
14,,1.0092808819126011,discharge,7.790704666053196,0.0037806713813762637,,0.8212920402094389,True,0,B0051
15,,,charge,6.137669111647286,0.005324961121990053,,,True,0,B0051
16,,0.9565659895125322,discharge,11.523190021050398,1.9871091996279446,,0.7783958333114838,True,0,B0051
17,,,charge,8.142654286320402,0.0019441445219303215,,,True,0,B0051
18,,0.901956291365404,discharge,11.486053395518077,1.9870735572368756,,0.7339577475315527,True,0,B0051
19,,,charge,6.000347477056252,0.0005622137112138451,,,True,0,B0051
20,,0.8897906666138162,discharge,11.029431240819873,1.9871087590498553,,0.7240580942717785,True,0,B0051
21,,,charge,7.756308321060906,0.0019129903326651314,,,True,0,B0051
22,,0.8830717036634559,discharge,10.594551467942239,1.986668397580547,,0.7185906065897212,True,0,B0051
24,,,charge,6.106065793671784,0.0015400500680609335,,,True,0,B0051
26,,0.8431270354481757,discharge,12.324461188770927,1.9871094330032448,,0.6860860395837076,True,0,B0051
27,,,charge,6.348126937935191,0.0007387167069814703,,,True,0,B0051
28,,0.826559103449663,discharge,11.324553280128354,1.986621917682523,,0.6726040536301799,True,0,B0051
29,,,charge,5.899159106928499,0.0017597190101841967,,,True,0,B0051
30,,0.8352681546837963,discharge,10.688271964330466,1.9866423175241392,,0.6796909553882073,True,0,B0051
31,,,charge,6.242300653669825,0.0010989647960347284,,,True,0,B0051
32,,0.8025719464987874,discharge,11.851922027260795,1.9870900647081509,,0.6530847489211914,True,0,B0051
33,,,charge,12.393996049005551,0.0012537964066458884,,,True,0,B0051
34,,0.7839218784699513,discharge,12.508490793359273,1.9880032299086052,,0.637908445975255,True,0,B0051
36,,,charge,5.257817471636014,0.0018473665868384305,,,True,0,B0051
38,,0.7910763493036002,discharge,12.231311029603049,1.9873481943625708,,0.6437303237625875,True,0,B0051
39,,,charge,5.374064980804791,0.002099110316501569,,,True,0,B0051
40,,0.0,discharge,7.036992436981681,1.9884745138631479,,0.0,True,0,B0051
41,,,charge,5.774399642228857,0.001760716314667226,,,True,0,B0051
42,,0.7654538269480236,discharge,12.44979206420162,1.9870704540958357,,0.6228802571083518,True,0,B0051
43,,,charge,5.6604180767054615,0.001632449861013274,,,True,0,B0051
44,,0.773177347633947,discharge,11.580743473244818,1.9872203997784192,,0.6291651934183722,True,0,B0051
45,,,charge,5.948776612000647,0.002221958531345241,,,True,0,B0051
46,,0.7605293776416485,discharge,12.207475782288954,1.9872509198637414,,0.6188730366306623,True,0,B0051
48,,,charge,6.2898167068797495,0.00035568138229147457,,,True,0,B0051
50,,0.7376430319247004,discharge,11.70148243230673,1.9877865374551507,,0.6002495058537873,True,0,B0051
51,,,charge,5.9537114963572915,0.0020295236051909014,,,True,0,B0051
52,,0.739179500257907,discharge,12.212997469444744,1.9871698735287038,,0.601499791314169,True,0,B0051
53,,,charge,5.717851466055333,0.005211003566006068,,,True,0,B0051
54,,0.7014575429842594,discharge,11.696498313388291,1.990164900297679,,0.5708039327031762,True,0,B0051
55,,,charge,5.717130833603017,0.006075048276570914,,,True,0,B0051
56,,0.7047349480541781,discharge,12.490236096930264,1.990390142978592,,0.5734708877052024,True,0,B0051
57,,,charge,5.612330521978844,0.006072200396109397,,,True,0,B0051
58,,0.677848893570423,discharge,11.755031180326442,1.9902918364908788,,0.5515926346481337,True,0,B0051
60,,,charge,5.634938692271708,0.006140888465543526,,,True,0,B0051
0,,0.8606591508342232,discharge,13.056921385977946,1.9936401956352319,,0.6323082763279742,True,0,B0052
2,,,charge,6.490075878684269,,,,True,0,B0052
4,,1.4183095114360322,discharge,12.015308262202659,1.9934616389426267,,1.0420023322896483,True,0,B0052
5,,,charge,7.488331987615602,0.0004651059103432773,,,True,0,B0052
6,,1.3707123028693164,discharge,11.566937510686879,1.9935738294174083,,1.0070336587123425,True,0,B0052
7,,,charge,6.674406477648918,0.001751754649692086,,,True,0,B0052
8,,1.3515647352626494,discharge,11.5501751319573,1.9934335937540357,,0.9929663412876574,True,0,B0052
9,,,charge,8.257152970191672,0.0006927955660446814,,,True,0,B0052
10,,,discharge,5.604161938834042,0.0005355675851695483,,,True,0,B0052
12,,,charge,5.67577629652604,0.00044194151869950745,,,True,0,B0052
14,,,discharge,5.88487239828935,0.0004884578545633697,,,True,0,B0052
15,,,charge,5.789470703069423,0.0009068528252727102,,,True,0,B0052
16,,,discharge,5.969576747730707,0.00038328250291675607,,,True,0,B0052
17,,,charge,5.786281885980417,0.0003968729206950777,,,True,0,B0052
18,,,discharge,5.625640877321396,0.00021721342814199843,,,True,0,B0052
19,,,charge,5.595824575974465,0.00038529335256487696,,,True,0,B0052
20,,,discharge,6.0667523468241695,0.000521850862137351,,,True,0,B0052
21,,,charge,5.815215214367839,0.0002736899558495598,,,True,0,B0052
22,,,discharge,5.987657356874247,0.00039634544765844996,,,True,0,B0052
24,,,charge,5.997203519043149,0.0001756351500433636,,,True,0,B0052
26,,,discharge,5.677446934297674,0.0004822834142876018,,,True,0,B0052
27,,,charge,6.177137219095942,0.0008138913247952499,,,True,0,B0052
28,,,discharge,5.838165349215133,0.00014830404392169244,,,True,0,B0052
29,,,charge,5.621471767170612,0.00040652039057922505,,,True,0,B0052
30,,,discharge,6.220054092906899,0.00037860685401734087,,,True,0,B0052
31,,,charge,5.812823965045124,0.00023653419879010427,,,True,0,B0052
32,,,discharge,6.136884741836019,0.0003167670405007514,,,True,0,B0052
33,,,charge,6.071761692447563,0.00037209264852016723,,,True,0,B0052
34,,,discharge,5.659067491307341,0.00042771059861165036,,,True,0,B0052
36,,,charge,5.243567825327401,0.0005641647046113443,,,True,0,B0052
38,,,discharge,5.484611799916188,0.00039141065189156164,,,True,0,B0052
39,,,charge,5.52849462101098,0.0004910448288654669,,,True,0,B0052
40,,,discharge,6.1520195002475235,0.0010223263949624996,,,True,0,B0052
41,,,charge,5.94866437751026,0.0006166546898418228,,,True,0,B0052
42,,,discharge,5.95715141735654,0.0005503188861927335,,,True,0,B0052
43,,,charge,5.82794575062136,0.000770248202687708,,,True,0,B0052
44,,,discharge,5.648400825185382,0.0005936951239421595,,,True,0,B0052
45,,,charge,6.123792119028605,0.0005140131001402812,,,True,0,B0052
46,,,discharge,5.655741563416179,0.0005458644801690942,,,True,0,B0052
48,,,charge,5.945830274132481,0.0004513916062382134,,,True,0,B0052
50,,,discharge,6.253101247490644,0.0003675318037215653,,,True,0,B0052
51,,,charge,6.050426987491873,0.0006183072352777242,,,True,0,B0052
52,,,discharge,5.628901896308014,0.0003082124306520048,,,True,0,B0052
53,,,charge,5.9487446974445275,0.0005263424665692802,,,True,0,B0052
54,,,discharge,5.857602707615471,0.0005638409678912882,,,True,0,B0052
55,,,charge,5.917122654289022,0.0004961052656931417,,,True,0,B0052
56,,,discharge,5.662683294937124,0.0004246678769395248,,,True,0,B0052
57,,,charge,5.6365626961545985,0.00045668985637349006,,,True,0,B0052
58,,,discharge,5.910865737734648,0.0005051695404335202,,,True,0,B0052
60,,,charge,5.84150039116724,0.0003939944401309996,,,True,0,B0052
0,,1.0691417886194299,discharge,11.13991295879648,2.012258879982159,,0.9456524529500225,False,110,B0053
2,,,charge,6.279615131654962,0.0016720310474365521,,,False,109,B0053
4,,1.1540727934432229,discharge,11.30070332570941,2.0126143678125166,,1.020773651932283,False,108,B0053
5,,,charge,17.816072823613492,0.000548777811181085,,,False,107,B0053
6,,1.1501525413826983,discharge,11.399009038076247,2.012871710121753,,1.0173062016682686,False,106,B0053
7,,,charge,18.437037232742362,0.0018520136224315263,,,False,105,B0053
8,,1.1305863853936766,discharge,11.121225687693586,2.0127219335771818,,1.0,False,104,B0053
9,,,charge,18.073044380840795,0.0014645131247445818,,,False,103,B0053
10,,1.121790272357562,discharge,11.100767818163744,2.0127296834727644,,0.9922198664783568,False,102,B0053
11,,,charge,18.018166584120056,0.00032548735632358913,,,False,101,B0053
12,,1.1135982401443856,discharge,11.18895534574702,2.012638132852577,,0.9849740404901695,False,100,B0053
14,,,charge,6.3855687353455,0.001994424669753774,,,False,99,B0053
16,,1.0864654057095062,discharge,11.537006226350789,2.012516658665048,,0.9609751362176476,False,98,B0053
17,,,charge,20.0670969392403,0.0023008186529517353,,,False,97,B0053
18,,1.0647493568993147,discharge,11.63445639245027,2.0126852079407302,,0.9417673613047824,False,96,B0053
19,,,charge,20.16435753048736,0.001983529702408347,,,False,95,B0053
20,,1.0809288094959644,discharge,12.133651793977174,2.0127178760267666,,0.9560780347797827,False,94,B0053
21,,,charge,19.89816703502836,0.0009586453478801286,,,False,93,B0053
22,,1.0852752041846463,discharge,11.184994124904508,2.0128047586656788,,0.9599224068196676,False,92,B0053
23,,,charge,16.302762616124554,0.001397431114546283,,,False,91,B0053
24,,1.0504799933740894,discharge,11.750997218581734,2.0127039998711784,,0.9291461554335861,False,90,B0053
26,,,charge,4.650011213535931,0.0010236046973590004,,,False,89,B0053
28,,1.0853550177054305,discharge,11.408657752078184,2.0126130652890706,,0.9599930016205739,False,88,B0053
29,,,charge,18.05653673849299,0.01146265602751887,,,False,87,B0053
30,,1.0508395690790722,discharge,11.672399910466961,2.0127741118199918,,0.9294641989812781,False,86,B0053
31,,,charge,20.198566905298417,0.003047904275232355,,,False,85,B0053
